conditioning,dimension,effect_b_minus_a,factor_a,factor_b,kind,level_a,level_b,metric
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,-0.02697611621050422,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,-2.7302253160012793,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,0.0,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""activation_sharing"": ""shared"", ""geometry"": ""short""}",2d,0.005280024100762198,muscle_extent,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,0.016999999999999994,activation_sharing,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,0.018499999999999992,activation_sharing,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,0.009999999999999992,activation_sharing,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,0.012499999999999997,activation_sharing,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,0.0070000000000000045,activation_sharing,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,0.006000000000000003,activation_sharing,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,16.67365419463838,activation_sharing,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,-0.0019794838841054817,activation_sharing,poisson,interaction_difference_in_differences,,,final_target_rms
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,15.20479500293443,activation_sharing,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,-0.00746117258564119,activation_sharing,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,-0.07680043620400046,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,-21.090276924148284,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,0.010000000000000002,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""band""}",2d,-0.006516886396785687,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,0.0010000000000000009,activation_sharing,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,0.0005000000000000004,activation_sharing,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,0.0010000000000000009,activation_sharing,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,0.0010000000000000009,activation_sharing,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,0.0,activation_sharing,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,4.336808689942018e-19,activation_sharing,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,-0.9740752350681203,activation_sharing,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,-1.8146956118743458e-06,activation_sharing,poisson,interaction_difference_in_differences,,,final_target_rms
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,10.947570645460983,activation_sharing,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,-0.011627235833837055,activation_sharing,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,-0.024029984981258634,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,-5.4925893450962,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,0.0,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""geometry"": ""long"", ""muscle_extent"": ""full""}",2d,-0.013472229965314116,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,0.10999999999999995,activation_sharing,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,0.12500000000000003,activation_sharing,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,0.05999999999999999,activation_sharing,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,0.06499999999999997,activation_sharing,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,0.05,activation_sharing,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,0.07500000000000004,activation_sharing,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,-63.305577348162004,activation_sharing,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,-0.01292220990071813,activation_sharing,poisson,interaction_difference_in_differences,,,final_target_rms
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,3.858109370143364,activation_sharing,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,4.369925702980416,activation_sharing,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,1.6274599930457194,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,46.443129380217925,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,0.1,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""band""}",2d,0.059566391433188176,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_y_range
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,0.0,activation_sharing,poisson,interaction_difference_in_differences,,,final_inverted_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,-0.005000000000000005,activation_sharing,poisson,interaction_difference_in_differences,,,peak_inverted_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,0.0,activation_sharing,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,0.0,activation_sharing,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_negative_detg_positive_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,0.0,activation_sharing,poisson,interaction_difference_in_differences,,,final_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,-0.005000000000000005,activation_sharing,poisson,interaction_difference_in_differences,,,peak_detf_negative_detainv_positive_detg_negative_rest_measure_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,1.1246276887629936,activation_sharing,poisson,interaction_difference_in_differences,,,trajectory_min_det_f
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,-0.004295629007735757,activation_sharing,poisson,interaction_difference_in_differences,,,final_target_rms
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,0.07324276667153984,activation_sharing,poisson,interaction_difference_in_differences,,,final_activation_rms
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,-0.010406258811789526,activation_sharing,poisson,interaction_difference_in_differences,,,final_activation_jump_rms
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,0.08299955290053451,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_arc_length_ratio
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,-16.85016828933226,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_turning_density
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,0.0,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_x_reversal_fraction
"{""geometry"": ""short"", ""muscle_extent"": ""full""}",2d,0.024046218652294782,activation_sharing,poisson,interaction_difference_in_differences,,,final_midline_y_range
