evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
114,1.3303479580642988e-05,4.682675855869504e-06,2.6109314750586438e-05,8,3.897814840310393e-14,-3.722235586966181,-0.17307858297058848,-0.22613405039142637
115,1.3173370373564282e-05,3.5158366306563188e-06,2.040463907052711e-05,8,2.249115358709955e-11,-3.7541893376388917,-0.17003979621732046,-0.2268379715417057
116,1.317154202586746e-05,3.509378554641337e-06,2.035059751532703e-05,9,6.735037884640858e-11,-3.7546768790003524,-0.16999508348433626,-0.2268470501625017
117,8.962180150417475e-06,6.953330887714229e-06,4.483722913485648e-05,7,5.621185893138476e-11,-3.755643217740502,-0.1700054909981821,-0.22684705172360117
118,8.962180150417467e-06,6.953330887712666e-06,4.483722913484538e-05,7,5.6211859801262155e-11,-3.7556432177405044,-0.1700054909981817,-0.22684705172360117
119,8.962180150417445e-06,6.95333088771488e-06,4.4837229134860714e-05,7,5.621185921714395e-11,-3.7556432177405004,-0.1700054909981817,-0.22684705172360117
120,8.962180150417495e-06,6.953330887711492e-06,4.483722913483675e-05,7,5.6211858550421255e-11,-3.755643217740507,-0.17000549099818174,-0.22684705172360117
121,8.962180150417445e-06,6.95333088771488e-06,4.4837229134860714e-05,7,5.621185921714395e-11,-3.7556432177405004,-0.1700054909981817,-0.22684705172360117
122,8.962180150417467e-06,6.953330887713297e-06,4.483722913485002e-05,7,5.621185904573117e-11,-3.7556432177405035,-0.1700054909981817,-0.22684705172360117
123,8.962180150417445e-06,6.95333088771488e-06,4.4837229134860714e-05,7,5.621185921714395e-11,-3.7556432177405004,-0.1700054909981817,-0.22684705172360117
124,8.962180150417445e-06,6.95333088771488e-06,4.4837229134860714e-05,7,5.621185921714395e-11,-3.7556432177405004,-0.1700054909981817,-0.22684705172360117
125,8.962180150417485e-06,6.95333088771381e-06,4.4837229134853274e-05,7,5.621185926813369e-11,-3.7556432177405035,-0.1700054909981817,-0.22684705172360117
126,8.962180150417445e-06,6.95333088771488e-06,4.4837229134860714e-05,7,5.621185921714395e-11,-3.7556432177405004,-0.1700054909981817,-0.22684705172360117
127,8.962180150417485e-06,6.95333088771381e-06,4.4837229134853274e-05,7,5.621185926813369e-11,-3.7556432177405035,-0.1700054909981817,-0.22684705172360117
128,8.962180150417445e-06,6.95333088771488e-06,4.4837229134860714e-05,7,5.621185921714395e-11,-3.7556432177405004,-0.1700054909981817,-0.22684705172360117
