triangle_id,point_id_0,point_id_1,point_id_2,base_area,min_relative_area_change,min_expression,max_relative_area_change,max_expression
8004,12621,409188,538439,1.7143674998625699e-06,-0.22201052792639087,BrowUpLeft,0.043111165680526531,BrowDownRight
8005,12621,249847,409188,1.3799354822189157e-06,-0.20975991868149468,BrowUpLeft,0.068424028512182211,Scream
8006,12621,266382,346910,2.124260930704848e-06,-0.1949565366839956,BrowUpLeft,0.046528084058855113,Scream
8007,12621,346910,249847,1.4104911997832226e-06,-0.19535970726808205,BrowUpLeft,0.035369406474231146,Scream
8008,12621,538439,192036,1.4578032564718463e-06,-0.22585945483326719,BrowUpLeft,0.063881802887686634,Scream
8009,12621,192036,405996,1.4631645473040051e-06,-0.22658363392924097,BrowUpLeft,0.062336570230239641,Scream
8010,12621,405996,266382,1.5782399425002266e-06,-0.17294290063301998,BrowUpLeft,0.049425195770905095,Scream
8011,12634,13014,216563,2.7666575410693426e-07,-0.47572411229639056,EyeScrewedUpLeft,0.093901378029853655,EyeClosedBrowUpLeft
8012,12634,12681,13014,2.3744257902201065e-07,-0.45636340507902862,EyeScrewedUpLeft,0.1728879142191766,BrowUpLeft
8013,12636,12764,13114,5.8204961477714879e-07,-0.51603399074984457,Compressed,0.074928262572708348,EyesUpMax
8014,12636,13114,13001,5.2946863072150552e-07,-0.48548594427626468,Compressed,0.1031375327006343,EyesUpMax
8015,12639,312550,171519,1.3543954479179165e-06,-0.12591934703015106,MouthOpenMax,0.15737033636471476,JawFront
8016,12639,171519,361794,1.2819209029967166e-06,-0.11482127743309323,Scream,0.15152156107826609,JawFront
8017,12639,361794,106552,1.3771812174114307e-06,-0.10808936486735254,MouthOpenMax,0.13473729429868841,JawFront
8018,12639,379137,312550,2.6075244249998077e-06,-0.090397724812652624,LipsCornersDown,0.14411914334641218,JawFront
8019,12639,106552,352889,1.3191546664867738e-06,-0.10711789582074338,MouthOpenMax,0.1211513523960468,JawFront
8020,12639,352889,266495,2.2259513015933049e-06,-0.078443763185794491,LipsCornersDown,0.1170817052436337,JawFront
8021,12639,266495,379137,2.2167302532034809e-06,-0.093193384639778443,MouthOpenMax,0.12738042825809459,JawFront
8022,12641,529482,13200,1.5335867848623731e-06,-0.2432754765789743,LipsRight,0.13517641194058694,SmileClosed
8023,12641,13200,12955,2.2217791510467705e-06,-0.24730620088421673,LipsRight,0.17229781729026228,Compressed
8024,12648,12935,12678,3.0292225522198006e-07,-0.54021929298161697,LipsPressed,0.48036066387326959,Extra_Funnel
8025,12648,12925,12935,2.346358220140707e-07,-0.48945840235458127,LowerLipBack,0.47975771683109203,Extra_Funnel
8026,12648,12914,12925,2.2626294409195517e-07,-0.54999567638394598,LipsPressed,0.57997133401532164,Extra_Funnel
8027,12649,13286,13163,1.6475396479973356e-06,-0.41419046872241339,Compressed,0.14729762813192315,EyeClosedBrowUpLeft
8028,12649,12784,13286,1.7922913537170454e-06,-0.3615156266827616,Compressed,0.19173828852195762,EyeClosedBrowUpLeft
8029,12653,13035,12707,3.6579922371573267e-07,-0.72803639124778874,Compressed,0.80356232715521392,EyeClosedBrowUpLeft
8030,12656,12932,173900,1.7838913316649738e-06,-0.11386373313619325,LipsRight,0.23518594400973414,LowerLipBack
8031,12656,173900,505967,1.6996267682827757e-06,-0.11084382253495939,LipsRight,0.29945020411618817,LowerLipBack
8032,12659,12836,13195,1.0909681378233825e-06,-0.41071686546896913,LowerLipFront,0.44082947859845989,MouthOpenMax
8033,12659,13195,13131,5.5785005769470199e-07,-0.42038369803258613,LowerLipFront,0.49307689796544474,Extra_Funnel
8034,12659,13131,12847,7.2759193365133656e-07,-0.24492203490608822,LowerLipFront,0.7145978196772047,MouthOpenMax
8035,12661,378883,280707,2.3141541220008089e-06,-0.10547744327731878,MouthOpenMax,0.15247717900551572,SmileClosed
8036,12661,185779,378883,1.1422313027413475e-06,-0.12595969282933195,MouthOpenMax,0.13464638019757835,JawFront
8037,12661,366500,185779,1.0349791292870656e-06,-0.14094653299644999,MouthOpenMax,0.13626654258954152,JawFront
8038,12661,380253,352889,2.5767887687549032e-06,-0.083732958405987934,LipsCornersDown,0.12197273090220051,JawFront
8039,12661,352889,114567,1.448447718711171e-06,-0.10189483701744373,MouthOpenMax,0.11507135650606748,JawFront
8040,12661,114567,366500,1.4758027373097625e-06,-0.075608214660828565,LipsCornersDown,0.11284565768212729,JawFront
8041,12661,280707,380253,2.4219710219866118e-06,-0.13153187866458471,MouthOpenMax,0.14107399713315028,JawFront
8042,12668,364134,222795,1.4952866354445379e-06,-0.12795404965566992,MouthOpenMax,0.16279013717533619,JawFront
8043,12668,222795,312550,1.4651411137597963e-06,-0.11700055494503414,MouthOpenMax,0.1637106824737673,JawFront
8044,12668,115927,364134,1.3421887370739836e-06,-0.098482074914913564,LipsCornersDown,0.1749009150237395,JawFront
8045,12668,312550,248329,2.4270321145893478e-06,-0.079141611772780562,LipsCornersDown,0.15171600621688697,JawFront
8046,12668,248329,373220,2.4405185087251877e-06,-0.11839398386373534,MouthOpenMax,0.1486479532670375,JawFront
8047,12668,300810,115927,1.5604717946949989e-06,-0.097535453031922015,LipsCornersDown,0.17699521664773465,JawFront
8048,12668,373220,300810,2.5447663018038273e-06,-0.08525170455608122,LipsCornersDown,0.17581955574704811,JawFront
8049,12678,12935,12711,4.5155933378854894e-07,-0.5169296131789558,LowerLipBack,0.68093942031674226,Extra_Funnel
8050,12681,12739,13014,2.9380822147557413e-07,-0.51808346396924465,Compressed,0.13578747067579,BrowUpLeft
8051,12682,13052,12772,2.4453835291297589e-07,-0.55330969433532462,Compressed,0.38902143163319725,EyesUpMax
8052,12687,505967,13255,1.8404547149744962e-06,-0.21182397220733706,LipsRight,0.29280696489496694,LipsPressed
8053,12687,165904,505967,1.7731999739641226e-06,-0.12567265624637858,LipsRight,0.22144564209792827,LowerLipBack
8054,12687,13255,158096,1.2754106345766866e-06,-0.21593064149694619,LipsRight,0.25274711368518066,LipsPressed
8055,12687,158096,13156,1.1595729242528215e-06,-0.20991325622191037,LipsRight,0.32738457038536217,Scream
8056,12687,13156,43048,1.1513515568811185e-06,-0.19111451656060674,LipsRight,0.25884213293334546,LipsPressed
8057,12698,12939,397237,1.58000611647962e-06,-0.23156884325732119,Extra_Funnel,0.5305299693226142,Scream
8058,12698,12955,13199,1.8942675664112782e-06,-0.25801026061029864,LipsRight,0.33603408241208532,LipsPressed
8059,12698,265211,12955,1.8528285990881272e-06,-0.29698240775554308,LipsRight,0.50106025581597291,Scream
8060,12698,13423,12939,1.9763812253112531e-06,-0.28367205735710466,Puff,0.54988722102945631,Scream
8061,12698,13199,13423,2.0722193864023627e-06,-0.25650543336423626,LipsRight,0.48032720727157874,Scream
8062,12707,13035,13112,4.649570676932771e-07,-0.84803799507737876,Compressed,0.81557051902447841,BrowUpLeft
8063,12707,13112,12781,5.5824273215887597e-07,-0.60396965842669981,Compressed,0.72282084801643487,BrowUpLeft
8064,12711,12935,13012,1.113548567509339e-06,-0.447988963495211,LowerLipBack,0.93349890683595915,Extra_Funnel
8065,12712,13107,12979,7.3985126110820107e-07,-0.19669166802036764,LowerLipFront,0.6223520459611207,Scream
8066,12712,12863,13107,7.1612134566150197e-07,-0.22763437247874396,LowerLipFront,0.68249594575171857,Scream
8067,12714,13041,12807,5.3147512302939531e-07,-0.23346307441526604,LipsLeft,0.87698258953127639,Scream
8068,12717,13093,12985,5.5282658338027597e-07,-0.1814477410208496,LipsRight,0.64247578852205578,Scream
8069,12717,12847,13093,4.9735074396076071e-07,-0.17811880993997919,LowerLipFront,0.50929278425928071,MouthOpenMax
8070,12722,13226,13263,2.6503973841585928e-06,-0.36248046435307235,Extra_Funnel,0.097472697613434356,LipsCornersDown
8071,12722,517649,13226,1.5866714222452616e-06,-0.3165625056290825,Extra_Funnel,0.10299257020602215,BrowDownLeft
8072,12722,13263,12952,1.9127204280301695e-06,-0.36184948090619562,Extra_Funnel,0.11947672314403857,LipsCornersDown
8073,12722,12952,201902,1.1897935142936667e-06,-0.37549161710049717,Scream,0.084346865862364728,BrowDownLeft
8074,12724,528499,434301,1.8125926732595646e-06,-0.068387924575111669,LipsCornersDown,0.17238606065278628,JawFront
8075,12724,222273,429993,1.9910641998192737e-06,-0.083536209449909027,MouthOpenMax,0.17071591648857298,JawFront
8076,12724,291811,528499,1.7685780026874576e-06,-0.074770535648965297,LipsCornersDown,0.16533535111662223,JawFront
8077,12724,362224,291811,2.0589671242332672e-06,-0.080937616621895137,LipsCornersDown,0.16602588967113574,JawFront
8078,12724,429993,362224,1.6165082272401082e-06,-0.080800715870705253,MouthOpenMax,0.16281820647603329,JawFront
8079,12724,300810,222273,2.4337146064406171e-06,-0.075512818574250185,LipsCornersDown,0.17105726361522944,JawFront
8080,12724,434301,300810,1.8092514554919586e-06,-0.091837270944722049,LipsCornersDown,0.1725189895433572,JawFront
8081,12729,228599,13043,1.4438776128580185e-06,-0.65250387479509708,Compressed,0.54873506098748881,BrowUpLeft
8082,12729,13186,228599,1.5057604181483733e-06,-0.69298637666381246,Compressed,0.62482258128109169,BrowUpLeft
8083,12739,12810,13075,3.1630727162524304e-07,-0.5414123247518916,Compressed,0.14667598190295528,BrowUpLeft
8084,12739,13075,13014,2.276322430515709e-07,-0.51631526295290553,Compressed,0.21142021519698795,BrowUpLeft
8085,12741,12989,163875,9.0851120483543045e-07,-0.26217116731242873,Compressed,0.086306589396758504,LipsPressed
8086,12741,13218,141855,1.256146740795638e-06,-0.2324395198854835,LipsDisgust,0.059575278521236008,LipsPressed
8087,12741,163875,13218,1.002164038912875e-06,-0.25412945601506443,LipsDisgust,0.069946628893837515,LipsPressed
8088,12741,185761,12989,1.1351248030788177e-06,-0.27303341705446615,LipsDisgust,0.064525207636946247,MouthOpenSlightly
8089,12746,13004,13428,2.2397391176921465e-06,-0.30412617104788864,LipsDisgust,0.14278941126434641,BrowDownLeft
8090,12746,13428,13202,2.0380155519781329e-06,-0.27209843158136704,LipsDisgust,0.1080106451712548,BrowDownLeft
8091,12751,13377,13106,7.495540797519686e-07,-0.377489976373519,LowerLipFront,0.64677682601348496,Smile
8092,12754,307499,438404,1.8526843430179524e-06,-0.34806972050310947,Compressed,0.30909755833741914,BrowUpLeft
8093,12754,402492,307499,2.1596378701010176e-06,-0.22703800374380656,BrowDownLeft,0.23705266682568737,BrowUpLeft
8094,12754,383732,402492,1.5461485202460135e-06,-0.38963154228219121,Compressed,0.16837754058134191,BrowUpLeft
8095,12754,300315,508882,1.733128917214655e-06,-0.30208365607213605,Compressed,0.24176704183985254,BrowUpLeft
8096,12754,438404,300315,2.0454601971967536e-06,-0.29489052567702922,BrowDownLeft,0.24761348217090551,BrowUpLeft
8097,12754,370421,383732,1.3964296189924498e-06,-0.36036580038489752,Compressed,0.13193723845880401,BrowUpLeft
8098,12754,508882,370421,1.6907778289972377e-06,-0.37435623929828776,Compressed,0.1808173685021599,BrowUpLeft
8099,12764,12911,13252,9.284962346989866e-07,-0.54427577781552494,Compressed,0.073867479782907974,EyesRight
8100,12764,13252,13114,6.2668929231373855e-07,-0.43789348787782223,Compressed,0.054797202488565011,EyesRight
8101,12771,391890,361538,1.1443307638850057e-06,-0.080102215772624552,LipsCornersDown,0.13380084748228627,JawFront
8102,12771,361538,378883,1.160625442497387e-06,-0.12168375206409288,MouthOpenMax,0.14231854624032958,SmileClosed
8103,12771,296093,391890,1.8205286900703915e-06,-0.16149947668427933,MouthOpenMax,0.15245772713530559,JawFront
8104,12771,406694,296093,2.1107823568295639e-06,-0.14047754232471021,MouthOpenMax,0.15360692200748471,SmileClosed
8105,12771,378395,406694,1.8836596532513618e-06,-0.17461352346211712,MouthOpenMax,0.12881037216560798,JawFront
8106,12771,378883,269002,2.3279091742084148e-06,-0.14320162393506419,MouthOpenMax,0.13181562814829872,JawFront
8107,12771,269002,378395,2.1396393358173566e-06,-0.10066836399881562,MouthOpenMax,0.12511354199216429,SmileClosed
8108,12772,13052,12856,2.5617931313305141e-07,-0.74236849125266824,Compressed,0.30320307373166711,EyesUpMax
8109,12775,13253,12942,8.5607362832828042e-07,-0.23392399489754312,LipsFunnel,0.3106841959454254,LipsPressed
8110,12781,13194,12860,5.5948784300982055e-07,-0.65263046324736274,Compressed,0.79987320029982767,BrowUpLeft
8111,12781,13112,13194,6.1927108785745419e-07,-0.64966662878018877,Compressed,0.76234438937311633,BrowUpLeft
8112,12784,13397,13286,2.2982829113893696e-06,-0.39049181601504801,Compressed,0.13223126830493515,LipsRight
8113,12784,12919,13397,1.7953335336361711e-06,-0.35669625425486606,Compressed,0.11667689706638384,LipsRight
8114,12794,13229,526952,1.1085538931815109e-06,-0.23854673470469945,LipsFunnel,0.1953353825788875,LipsPressed
8115,12794,120557,13229,1.1652810671320596e-06,-0.24140844552838603,Extra_Funnel,0.19514293812785932,LipsPressed
8116,12794,13156,120557,1.1148901067390284e-06,-0.18425133616960498,LipsRight,0.25877823724530469,LipsPressed
8117,12794,156486,43048,1.2797763634854824e-06,-0.1930888094699591,LipsDisgust,0.23386564365302198,LipsPressed
8118,12794,43048,13156,1.379018953195209e-06,-0.17630675089208558,LipsRight,0.23788040306377667,LipsPressed
8119,12802,360165,422820,1.6394268652192268e-06,-0.078197018661149253,MouthOpenMax,0.1587666626616917,JawFront
8120,12802,422820,130931,1.3138386550180212e-06,-0.089388953512743119,MouthOpenMax,0.14858375471151564,JawFront
8121,12802,433550,295960,1.7520001748936917e-06,-0.11995293043642696,MouthOpenMax,0.12588995307508144,Extra_Funnel
8122,12802,295960,37761,1.4612620669946186e-06,-0.11391089850980907,MouthOpenMax,0.12736678887132347,Extra_Funnel
8123,12802,130931,353386,1.7867476414978336e-06,-0.10825681233955065,MouthOpenMax,0.14432112976978995,JawFront
8124,12802,353386,433550,1.9465270870003181e-06,-0.064098850269866392,LipsCornersDown,0.1426712648610089,Extra_Funnel
8125,12802,37761,360165,1.4557411259527267e-06,-0.16887207295011841,MouthOpenMax,0.13530029537687338,Compressed
8126,12807,13041,13100,6.5108003831477153e-07,-0.22145098816008935,LipsLeft,0.84897289377560381,Scream
8127,12807,13100,12898,7.1755459558205664e-07,-0.18591311629045537,LipsRight,0.6719446591529401,Scream
8128,12810,12906,13149,4.5854008272321876e-07,-0.539679186406957,Compressed,0.15713339871091492,BrowUpLeft
8129,12810,13149,13075,3.116886123361887e-07,-0.52716283210204717,Compressed,0.16338825099429544,BrowUpLeft
8130,12833,503181,297471,1.9897895245248162e-06,-0.19331139984928991,BrowUpLeft,0.10048949011048625,BrowDownLeft
8131,12833,352032,481646,1.794591672217233e-06,-0.17820398705869434,BrowUpLeft,0.089965256099642454,BrowDownLeft
8132,12833,441141,345596,1.599018862431924e-06,-0.21914850712283518,BrowUpLeft,0.11945730658616416,BrowDownLeft
8133,12833,481646,296062,1.6192771417686304e-06,-0.2173404518143911,BrowUpLeft,0.1191646200745371,BrowDownLeft
8134,12833,345596,503181,1.6101088305431687e-06,-0.21799673038617196,BrowUpLeft,0.11900771890813422,BrowDownLeft
8135,12833,297471,352032,2.8787372387951808e-06,-0.18751275756838903,BrowUpLeft,0.096653956950086384,BrowDownLeft
8136,12833,296062,441141,1.6471857013206039e-06,-0.219179487090014,BrowUpLeft,0.11968190939019951,BrowDownLeft
8137,12836,12882,13558,7.851868156991584e-07,-0.46531926880076202,LowerLipFront,0.66999214515040273,Extra_Funnel
8138,12836,13314,13195,9.1151942350668211e-07,-0.44129740510069038,LowerLipFront,0.38157359927840839,MouthOpenMax
8139,12836,13558,13314,1.1013981348977659e-06,-0.33664644960243228,LowerLipFront,0.9751153522653413,Extra_Funnel
