evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
46,4.306874593612039e-08,7.448277136327347e-09,6.722129362410664e-08,5,5.169085423884757e-12,-8.883102524608624,-0.6082791415385906,-0.3876205980802605
47,4.2765200945999433e-08,7.829918832919833e-09,4.791920758775303e-08,5,6.184247668670492e-12,-8.867198718691993,-0.6142775905952819,-0.38809160317341823
48,4.244284055184017e-08,9.327736550042384e-09,6.557317329596495e-08,5,7.669741352544116e-12,-8.845315134645928,-0.6204290791244369,-0.3886168198903084
49,4.195794868410559e-08,8.543479880929531e-09,4.690090635836362e-08,5,1.196184013617084e-11,-8.800764619231296,-0.6324486830346998,-0.3896310800227775
50,4.1452027995434494e-08,7.549902838490746e-09,4.180058203763044e-08,5,1.5948695149022242e-11,-8.775881831192544,-0.6389847980543214,-0.3902855332303842
51,4.085418289979125e-08,8.368073979837666e-09,4.8957671521366254e-08,5,2.3600846771182067e-11,-8.74745335130786,-0.6468567346824153,-0.3911427466956472
52,4.226226553191279e-08,6.655443302507069e-08,4.0326048419866537e-07,5,3.2079932543776185e-11,-8.749302346062697,-0.6534518505102276,-0.3920847323348867
53,4.0721076999262286e-08,1.3643692356262113e-08,7.863030018082928e-08,5,2.5322763234145697e-11,-8.747951989371787,-0.6483610224851628,-0.3913553846563306
54,4.045303952327293e-08,9.24166341511419e-09,6.060374885694745e-08,5,2.6730761752081535e-11,-8.753774590445865,-0.648614683617803,-0.39155876305757864
55,4.005984247900364e-08,6.9766134675238025e-09,4.609282615748637e-08,5,2.7247789463431628e-11,-8.77052031969232,-0.6487569557678219,-0.3918983578057257
56,3.9456591227696656e-08,9.26357236112476e-09,9.450144903646827e-08,5,2.8048117822077604e-11,-8.800679712010826,-0.650109625318548,-0.3926166736515978
57,3.904068076385779e-08,1.6896470636096937e-08,1.5304203284001704e-07,5,3.079033284854081e-11,-8.82087896658527,-0.6538606406970381,-0.3933238952700245
58,3.855928506607095e-08,9.680646381258619e-09,5.7909695400703096e-08,5,3.48688204996286e-11,-8.823425797814043,-0.6581467252616675,-0.393805856137116
59,3.818445865718807e-08,7.3112198821822995e-09,4.421561737467988e-08,5,3.913438325467169e-11,-8.81854391299381,-0.6620026251024902,-0.3939626504736975
60,3.7787510116430214e-08,9.676517276819016e-09,7.230261703891072e-08,5,4.9334469582074616e-11,-8.804706778831028,-0.668524022190799,-0.394202652895739
