evaluation,objective,gradient_rms,gradient_inf,forward_iterations,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv
1141,1.3171541200414236e-05,3.5093734891761474e-06,2.0350576697706977e-05,9,6.653685270040364e-11,-3.7546770147403303,-0.16999508396712548,-0.22684704451018545
1142,8.962179680105113e-06,6.953350176452816e-06,4.483735849328308e-05,7,5.632976260162512e-11,-3.7556431765110463,-0.17000549508074703,-0.22684705077794914
1143,8.962179680103715e-06,6.953350176588241e-06,4.483735849421573e-05,7,5.632976224294072e-11,-3.75564317651108,-0.17000549508074828,-0.22684705077794737
1144,1.3171541540925057e-05,3.5093756499599673e-06,2.0350584425817273e-05,9,6.695575512152058e-11,-3.7546769682671615,-0.16999508194100343,-0.2268470476440664
1145,8.962179680103385e-06,6.953350176620614e-06,4.4837358494438065e-05,7,5.632976225433217e-11,-3.7556431765110783,-0.1700054950807481,-0.22684705077794712
1146,8.962179680103038e-06,6.953350176652667e-06,4.4837358494658856e-05,7,5.632976270652321e-11,-3.75564317651109,-0.17000549508074833,-0.22684705077794662
1147,1.3171541711957145e-05,3.509376730113021e-06,2.035058829068243e-05,9,6.716610287667412e-11,-3.7546769450303703,-0.16999508092795826,-0.2268470492110066
1148,8.96217968010296e-06,6.953350176656356e-06,4.483735849468526e-05,7,5.6329762086613034e-11,-3.7556431765110867,-0.17000549508074847,-0.22684705077794645
1149,8.962179680102861e-06,6.953350176666783e-06,4.483735849475656e-05,7,5.6329762565648585e-11,-3.7556431765110867,-0.1700054950807486,-0.22684705077794642
1150,1.317154179766794e-05,3.5093772701295695e-06,2.0350590223317706e-05,9,6.727150305773849e-11,-3.754676933411918,-0.16999508042143935,-0.2268470499944765
1151,8.962179680102843e-06,6.953350176669116e-06,4.4837358494772657e-05,7,5.632976318002141e-11,-3.75564317651109,-0.1700054950807483,-0.22684705077794642
1152,8.962179680102855e-06,6.953350176668651e-06,4.483735849476961e-05,7,5.632976201798148e-11,-3.75564317651109,-0.1700054950807483,-0.2268470507779463
1153,8.962179680102843e-06,6.953350176669116e-06,4.4837358494772657e-05,7,5.632976318002141e-11,-3.75564317651109,-0.1700054950807483,-0.22684705077794642
1154,1.3119750161543331e-05,3.1627709130257475e-06,1.844546170554128e-05,7,2.5724187195095793e-13,-3.7664281906022468,-0.17050175753202448,-0.22605796773269263
1155,1.3171578137894791e-05,3.4921062785073483e-06,2.0293450507489227e-05,8,7.846930278617564e-14,-3.755036149081418,-0.17001082065003953,-0.2268227812469248
1156,1.317153920027511e-05,3.5093605112208526e-06,2.0350530373646707e-05,9,6.407305946637478e-11,-3.7546772935689585,-0.1699950961247752,-0.2268470257068049
1157,8.962179680080586e-06,6.953350178742201e-06,4.483735850906036e-05,7,5.6329769141412164e-11,-3.755643176511525,-0.17000549508075885,-0.2268470507779196
