x,ux,uy,target_uy,smooth_uy,highpass_uy
0.155,0.029877736204586027,0.07168550155794248,0.1,0.06035363097684314,0.011331870581099343
0.16,0.039012126273827434,0.06740734998672188,0.1,0.05852760869103835,0.008879741295683523
0.165,0.04818504693818784,0.06409685244053052,0.1,0.055866197823924824,0.008230654616605701
0.17,0.04819546322186786,0.05561866849145276,0.1,0.052531294423925665,0.003087374067527092
0.17500000000000002,0.049104816108451105,0.047950019911065574,0.1,0.0487234687142656,-0.0007734488032000233
0.18,0.05069283456611272,0.04272456493236343,0.1,0.04465436627021146,-0.0019298013378480292
0.185,0.051008366545282124,0.03697699720131962,0.1,0.04052148809601902,-0.003544490894699402
0.19,0.0514628969849564,0.03297928541238759,0.1,0.036489857829585935,-0.003510572417198342
0.195,0.05022695752197482,0.028935895253937104,0.1,0.03268255967495975,-0.003746664421022644
0.2,0.04858547350515955,0.02588210304945065,0.1,0.02917961526376419,-0.0032975122143135416
0.20500000000000002,0.04676734658774405,0.023153611517699634,0.1,0.02602294518848056,-0.0028693336707809255
0.21,0.044977554204767324,0.02062465669684473,0.1,0.02322434957482452,-0.0025996928779797902
0.215,0.04312454593210987,0.01774650571791121,0.1,0.020773860543833424,-0.0030273548259222155
0.22,0.04209715481542389,0.01573465179788123,0.1,0.018646907697209995,-0.0029122558993287667
0.225,0.041541669275120534,0.014399468858258557,0.1,0.016809830612502824,-0.0024103617542442675
0.23,0.04136681906373446,0.013652442499979026,0.1,0.015224096776170981,-0.0015716542761919552
0.23500000000000001,0.041158653482547866,0.012846013766688034,0.1,0.013849831492195597,-0.0010038177255075626
0.24,0.04090574448642284,0.01203882105081617,0.1,0.012649031734204052,-0.0006102106833878809
0.245,0.040486328723745905,0.01118642863764904,0.1,0.01158814709415431,-0.0004017184565052699
0.25,0.03995202915420386,0.010358762727309118,0.1,0.01064035903674213,-0.0002815963094330125
0.255,0.038996120335679535,0.009312731663190722,0.1,0.009786598621077176,-0.00047386695788645405
0.26,0.03810558553537033,0.008481699107124699,0.1,0.009015028880515398,-0.0005333297733906995
0.265,0.03707503431395114,0.007648053412486575,0.1,0.008319750112643118,-0.0006716967001565424
0.27,0.03607889899176023,0.006961515357849577,0.1,0.007698759590706704,-0.0007372442328571274
0.275,0.03513779030630138,0.006417557172973397,0.1,0.0071516527832266325,-0.0007340956102532357
0.28,0.0342521867220116,0.005995405299558895,0.1,0.0066778758266706215,-0.0006824705271117268
